17-05-10_15:30:00.000,32932.01,3976.96,570.39,234.68,10.89,529.54,-8.72,-15.12,0.92
17-05-10_15:30:00.000,32932.01,3976.96,590.39,234.68,12.99,533.68,-8.90,-14.88,0.95
17-05-10_15:30:00.000,32932.01,3976.96,610.39,234.68,15.06,538.53,-9.07,-14.62,0.93
17-05-10_15:30:00.000,32915.69,3965.39,290.39,234.68,-18.43,569.22,-2.71,-16.78,1.06
17-05-10_15:30:00.000,32915.69,3965.39,310.39,234.68,-16.50,563.21,-3.31,-16.42,1.09
17-05-10_15:30:00.000,32915.69,3965.39,330.39,234.68,-14.53,557.86,-3.85,-16.14,1.07
17-05-10_15:30:00.000,32915.69,3965.39,350.39,234.68,-12.53,553.18,-4.38,-16.03,1.03
17-05-10_15:30:00.000,32915.69,3965.39,370.39,234.68,-10.49,549.19,-4.96,-15.99,1.01
17-05-10_15:30:00.000,32915.69,3965.39,390.39,234.68,-8.43,545.90,-5.65,-15.85,1.00
17-05-10_15:30:00.000,32915.69,3965.39,410.39,234.68,-6.34,543.33,-6.25,-15.73,0.99
17-05-10_15:30:00.000,32915.69,3965.39,430.39,234.68,-4.24,541.49,-6.68,-15.63,0.98
17-05-10_15:30:00.000,32915.69,3965.39,450.39,234.68,-2.12,540.38,-7.25,-15.50,0.95
17-05-10_15:30:00.000,32915.69,3965.39,470.39,234.68,0.00,540.01,-7.65,-15.36,0.90
17-05-10_15:30:00.000,32915.69,3965.39,490.39,234.68,2.12,540.37,-8.01,-15.13,0.92
17-05-10_15:30:00.000,32915.69,3965.39,510.39,234.68,4.23,541.49,-8.22,-15.08,0.91
17-05-10_15:30:00.000,32915.69,3965.39,530.39,234.68,6.34,543.33,-8.42,-15.20,0.92
17-05-10_15:30:00.000,32915.69,3965.39,550.39,234.68,8.43,545.91,-8.62,-15.17,0.87
17-05-10_15:30:00.000,32915.69,3965.39,570.39,234.68,10.49,549.19,-8.80,-14.95,0.90
17-05-10_15:30:00.000,32915.69,3965.39,590.39,234.68,12.53,553.18,-8.96,-14.69,0.96
17-05-10_15:30:00.000,32915.69,3965.39,610.39,234.68,14.53,557.86,-9.13,-14.36,0.95
17-05-10_15:30:00.000,32899.37,3953.83,290.39,234.68,-17.81,588.23,-2.82,-16.57,1.04
17-05-10_15:30:00.000,32899.37,3953.83,310.39,234.68,-15.94,582.41,-3.32,-16.25,1.11
17-05-10_15:30:00.000,32899.37,3953.83,330.39,234.68,-14.03,577.25,-3.88,-15.92,1.10
17-05-10_15:30:00.000,32899.37,3953.83,350.39,234.68,-12.10,572.71,-4.47,-15.82,1.05
17-05-10_15:30:00.000,32899.37,3953.83,370.39,234.68,-10.13,568.87,-5.04,-15.80,1.01
17-05-10_15:30:00.000,32899.37,3953.83,390.39,234.68,-8.13,565.70,-5.66,-15.68,1.00
17-05-10_15:30:00.000,32899.37,3953.83,410.39,234.68,-6.12,563.21,-6.36,-15.54,1.01
17-05-10_15:30:00.000,32899.37,3953.83,430.39,234.68,-4.09,561.44,-6.68,-15.45,1.00
